@relation lunar_lander

@attribute x_position numeric
@attribute y_position numeric
@attribute x_velocity numeric
@attribute y_velocity numeric
@attribute angle numeric
@attribute angular_velocity numeric
@attribute left_leg {0,1}
@attribute right_leg {0,1}
@attribute score numeric
@attribute action {0,1,2,3}

@data
0.008881568908691406,1.433004379272461,0.4423995614051819,0.4892081618309021,-0.007999151013791561,-0.056159328669309616,0,0,-0.378593357941752,1
0.013216590508818626,1.4439069032669067,0.4347988963127136,0.48454830050468445,-0.00928056612610817,-0.025630852207541466,0,0,-0.7753459830435339,1
0.017487430945038795,1.4547072649002075,0.42674222588539124,0.48001575469970703,-0.00894659012556076,0.006680031307041645,0,0,-0.9817042924419435,1
0.021670818328857422,1.4654066562652588,0.41577786207199097,0.4755409359931946,-0.006415117997676134,0.05063394457101822,0,0,-0.7732419157860546,1
0.025778770446777344,1.476009488105774,0.40632468461990356,0.4712506830692291,-0.0019909352995455265,0.08849193900823593,0,0,-0.4838655915410415,1
0.029799556359648705,1.4865155220031738,0.3953942358493805,0.4669307768344879,0.0046212030574679375,0.13225504755973816,0,0,-0.7963564795730567,1
0.03374833986163139,1.4969301223754883,0.38636523485183716,0.4628180265426636,0.01303749531507492,0.16834133863449097,0,0,-1.8217573583616151,1
0.03761567920446396,1.5072414875030518,0.3761669397354126,0.4581637978553772,0.0234932079911232,0.20913347601890564,0,0,-2.9284960228744605,1
0.04139099270105362,1.5174442529678345,0.36462265253067017,0.45319604873657227,0.03625998646020889,0.2553589642047882,0,0,-4.151317877353013,1
0.04508237913250923,1.5275497436523438,0.35411572456359863,0.4487033784389496,0.051123518496751785,0.29729771614074707,0,0,-5.682147598617053,1
0.04868459701538086,1.5375429391860962,0.34294548630714417,0.4434577524662018,0.0682293102145195,0.3421473801136017,0,0,-7.3315187369534724,1
0.05222606658935547,1.5474367141723633,0.3353685438632965,0.4387662708759308,0.0868460014462471,0.37236788868904114,0,0,-9.38986185269407,1
0.05568075180053711,1.5572335720062256,0.32455113530158997,0.4340689778327942,0.10762041062116623,0.4155261516571045,0,0,-11.461332778772245,1
0.05920753628015518,1.566959261894226,0.3337022364139557,0.43076691031455994,0.12651298940181732,0.3778860867023468,0,0,-14.656929918012152,3
0.06283149868249893,1.5766047239303589,0.3459320366382599,0.4272116720676422,0.14292435348033905,0.3282574415206909,0,0,-17.786620781739412,3
